ID,SalePrice
2736,157212.3484261632
2737,126825.1492134117
2738,158929.00833526446
2739,191236.69546626788
2740,153059.01105497422
2741,150615.00951392957
2742,205863.70576538608
2743,178094.20007204317
2744,177191.9929726932
2745,170915.39578056042
2746,149893.2359864589
2747,194146.99190466947
2748,145634.03474977126
2749,143799.37428536368
2750,149710.18668313173
2751,142328.77406751053
2752,252104.2384186364
2753,163797.4465251948
2754,261167.9531603171
2755,157611.37993896514
2756,90714.50125002493
2757,87803.51384101687
2758,70554.74753950331
2759,174540.02669117128
2760,142036.52042652154
2761,182024.0792887118
2762,158082.76356500102
2763,193974.5387217583
2764,193628.32693406515
2765,280748.9782809454
2766,128877.59555863967
2767,113039.74936357945
2768,142109.04136225407
2769,147828.4102940712
2770,162407.17724330505
2771,121830.79085152304
2772,136512.10189606773
2773,186078.0870787539
2774,168896.7907506134
2775,120407.47274018536
2776,181754.22518554048
2777,179661.86229502803
2778,124669.53515692266
2779,155380.40155829262
2780,138993.289300595
2781,115936.82718406146
2782,105107.63827807199
2783,115575.87298201633
2784,154109.35606897247
2785,157207.9020216675
2786,54416.59101568036
2787,118749.46428986595
2788,85940.78569390113
2789,182307.2170918009
2790,123755.84085423188
2791,131665.5876872023
2792,57163.370607412115
2793,166435.3625979741
2794,109622.3912399282
2795,130133.66304751474
2796,107189.57740477067
2797,220430.45620625562
2798,117018.5058166004
2799,94425.74268799178
2800,107127.769540828
2801,136681.45400101077
2802,155046.8948180681
2803,186183.91840968232
2804,168669.05998639853
2805,127712.76431376784
2806,115282.8658034746
2807,196769.57647253625
2808,174770.806216144
2809,150009.7690278179
2810,146960.70945497125
2811,191386.3097644007
2812,174259.2560456681
2813,198545.2892140174
2814,179875.19071096796
2815,98248.74120723813
2816,251569.43429091183
2817,181048.44047446354
2818,160718.42670316793
2819,241461.3156562923
2820,156985.86908839995
2821,121250.30358822262
2822,201104.94885909196
2823,298757.3515194156
2824,216164.26003692808
2825,168226.85785785047
2826,159432.25171445747
2827,139641.12790437532
2828,275121.3075492339
2829,259016.4738738031
2830,231147.51599004283
2831,228804.4519012668
2832,252520.24008678258
2833,314576.9712471097
2834,241256.80494613972
2835,258189.03192043875
2836,232838.58152591618
2837,182359.3082654815
2838,147505.23227308606
2839,201781.8367670861
2840,208705.95216672128
2841,235565.13293656675
2842,255412.05993518315
2843,172149.9574740542
2844,182391.04900961922
2845,121978.31870913225
2846,238454.20542315074
2847,214211.44555352675
2848,255063.93151589116
2849,226556.7530363975
2850,307283.84514122905
2851,246231.1730018485
2852,252504.34998812096
2853,264303.04415082466
2854,178279.3546215472
2855,228891.15454003797
2856,225353.6271401812
2857,222302.90167926002
2858,227916.2066485932
2859,151978.07786146848
2860,158241.19745712483
2861,162106.0735530385
2862,241453.41939582018
2863,162339.3650075111
2864,279248.91299959103
2865,161103.2022544942
2866,195727.23656285153
2867,91208.76739970976
2868,139040.63686970307
2869,120846.76851733113
2870,153874.89116257563
2871,104497.93875343088
2872,47572.349820270814
2873,114454.70733647268
2874,116197.91579249766
2875,160212.397949152
2876,212576.61222378217
2877,160134.77128957366
2878,160337.23373773327
2879,157730.90613953155
2880,107880.44926499926
2881,153112.5543187331
2882,189567.4134775374
2883,208680.39870741928
2884,224473.330339087
2885,175982.28136836915
2886,235654.57250239397
2887,127489.24573697746
2888,175117.3492197601
2889,62967.91819257653
2890,83745.03211261041
2891,164714.59593453183
2892,54230.7531306311
2893,95103.63771928323
2894,31349.49971722337
2895,320294.86332092586
2896,291866.0011068204
2897,220510.53649750294
2898,185811.75950112342
2899,252881.35001119418
2900,175452.1789669194
2901,252076.3928170046
2902,227494.3699353674
2903,338856.4252371262
2904,358169.91626212193
2905,73933.42067757597
2906,250548.47907215977
2907,117965.7115785353
2908,133263.58428955567
2909,182069.43287839618
2910,117451.76968373577
2911,83460.30721290842
2912,165101.37107262085
2913,100647.51850266661
2914,83209.5693100675
2915,88724.93709536888
2916,82864.17439190431
2917,168357.16492635262
2918,146563.442549679
2919,248808.89939589315
